Name(String),Dept(Integer),Salary(Integer),Tax(Integer)
Moore,3,203600,2037
Davis,4,679500,6796
White,2,583600,5837
Miller,2,421900,4220
Thompson,1,408900,4090
Thompson,1,438700,4388
Johnson,3,659100,6592
Anderson,0,627700,6278
Taylor,4,316800,3169
Garcia,4,1029600,10297
Smith,2,453600,4537
Martin,1,356500,3566
Garcia,0,715700,7158
Harris,2,465400,4655
Harris,3,1022300,10224
Robinson,1,766200,7663
Brown,1,15800,159
Thomas,3,299500,2996
Brown,4,995300,9954
Jones,3,817900,8180
Williams,1,661900,6620
Jackson,4,447000,4471
Thomas,2,208700,2088
Harris,3,473700,4738
Williams,1,45000,451
Miller,0,26900,270
Harris,2,734600,7347
Robinson,0,68100,682
Brown,0,728500,7286
Robinson,1,1000300,10004
Thomas,3,15700,158
Martin,4,220200,2203
Moore,0,81200,813
White,3,812700,8128
Brown,2,206900,2070
Williams,1,440200,4403
Davis,3,441400,4415
Jones,4,797200,7973
Garcia,3,217800,2179
Moore,4,14100,142
Williams,4,805200,8053
Taylor,0,489100,4892
Martinez,2,973100,9732
Anderson,4,638200,6383
Thompson,2,265400,2655
Smith,0,953900,9540
Thompson,3,660300,6604
Thomas,4,374500,3746
Thompson,0,654500,6546
Taylor,1,267400,2675
Moore,2,732000,7310
Miller,4,806300,8064
Thomas,1,231600,2317
Miller,4,213300,2134
Williams,0,303200,3033
Brown,3,764300,7644
Martinez,4,288500,2886
White,0,146400,1465
Thomas,3,874700,8748
Anderson,1,837000,8371
White,1,445900,4460
Smith,0,458400,4585
Garcia,2,100400,1005
Garcia,0,189200,1893
Davis,0,878000,8770
Davis,3,199100,1992
Miller,4,50500,506
Martinez,2,970100,9702
Miller,4,215500,2156
Thompson,1,716200,7163
Thomas,3,220900,2210
Thomas,3,217200,2173
Taylor,1,436800,4369
Williams,0,172000,1721
Harris,2,558400,5585
Johnson,2,213400,2135
Garcia,0,497700,4978
Anderson,0,587300,5874
Thompson,1,10300,104
Jones,0,185900,1860
Thompson,3,938100,9382
Martin,4,709000,7091
Davis,2,541300,5403
Davis,0,401200,4002
White,0,146100,1462
Johnson,2,928600,9287
Thomas,4,452000,4510
Brown,2,292200,2923
Garcia,1,418200,4183
Jackson,0,526400,5265
Garcia,0,222000,2221
Martinez,4,795600,7957
Garcia,3,819200,8193
Robinson,4,729800,7299
Miller,3,837300,8363
Williams,2,216300,2164
Garcia,0,773700,7738
Anderson,2,391900,3920
Taylor,4,872600,8727
Johnson,2,771500,7716
Moore,4,492900,4930
Davis,0,979300,9794
Martinez,0,856400,8554
Davis,0,435000,4351
Jones,0,741500,7416
Miller,0,160500,1606
Williams,1,271900,2720
Jackson,2,725900,7260
Robinson,3,304300,3044
Garcia,1,643500,6436
Taylor,3,520500,5206
Johnson,2,665400,6655
White,1,262100,2622
White,3,949800,9499
Jackson,3,156200,1563
White,0,368200,3683
Moore,2,159900,1600
Davis,2,113500,1136
Thompson,1,823700,8238
Miller,1,14400,145
Thompson,2,762000,7621
White,0,367800,3679
Thomas,3,390600,3907
Garcia,2,739800,7399
Harris,4,794600,7947
Davis,1,103100,1032
Miller,2,403400,4035
Robinson,2,768300,7684
Wilson,4,8200,83
Thomas,4,917600,9177
Taylor,4,234900,2350
White,1,520700,5208
Robinson,3,288300,2884
Jackson,3,647900,6480
Davis,1,482900,4830
Garcia,4,963600,9637
Jones,3,38200,383
Wilson,3,174200,1743
Jackson,3,361700,3618
Thomas,1,626200,6263
Anderson,0,362300,3624
Wilson,1,786300,7864
Thomas,3,9500,96
Taylor,0,506100,5062
Thomas,2,543300,5434
Robinson,0,691600,6917
Johnson,2,1025600,10257
Miller,4,360300,3604
Brown,3,710300,7104
Williams,4,203800,2039
Robinson,4,266800,2669
Anderson,4,560900,5610
Martinez,1,859900,8600
White,1,27700,278
Brown,2,416900,4170
Garcia,0,352000,3521
Smith,2,1019400,10195
Williams,3,464800,4649
Jones,1,533200,5333
White,3,351500,3516
Harris,1,153400,1535
Thomas,0,764900,7650
White,4,405300,4054
Johnson,1,837600,8377
Smith,1,200300,2004
Johnson,1,394400,3945
Harris,4,600100,6002
Anderson,0,448000,4481
Thompson,0,743600,7437
Martinez,0,96400,965
Martinez,0,541200,5413
Moore,1,1016200,10163
White,3,316000,3161
Brown,0,693500,6936
Moore,0,148100,1482
Jones,0,965800,9659
Taylor,4,659600,6597
Smith,0,678800,6789
Brown,4,513200,5133
Jackson,1,20800,209
Davis,2,1015600,10157
Robinson,3,451500,4516
White,2,412600,4127
Miller,1,710400,7105
Robinson,0,639100,6392
Robinson,3,311400,3115
Williams,1,263200,2633
Anderson,4,548400,5485
Moore,3,129400,1295
Thompson,2,611500,6116
Jones,2,378800,3789
Johnson,1,47300,474
Davis,1,768400,7685
White,4,624200,6243
Jones,1,719700,7198
Garcia,2,475900,4760
Johnson,3,461300,4614
Thomas,3,40200,403
Smith,3,466000,4661
Martin,0,230400,2305
Robinson,4,114400,1145
Miller,2,743300,7434
White,1,429500,4296
Miller,4,637400,6375
White,0,771200,7713
Wilson,0,995400,9955
Jones,1,981300,9814
Jackson,1,300200,3003
Brown,3,430000,4301
Martinez,1,191200,1902
White,0,459900,4600
Miller,3,737400,7375
Robinson,1,395100,3952
Thompson,1,795200,7953
Davis,0,67200,673
Robinson,3,495700,4958
Wilson,3,785100,7852
Davis,3,1005800,10059
Smith,2,186500,1866
Harris,3,819300,8194
Jones,3,370800,3709
Anderson,0,656200,6563
Miller,1,800200,8003
Johnson,0,154400,1545
Wilson,0,229900,2300
Robinson,2,799900,8000
Moore,3,163500,1636
Martinez,4,127100,1272
Robinson,0,884600,8847
Johnson,1,284200,2843
Johnson,0,1004400,10045
Thompson,2,433000,4331
Martin,2,64700,648
Miller,2,738700,7388
Wilson,1,385200,3853
Wilson,3,412200,4123
Jones,3,342500,3426
Thompson,1,949100,9492
Martin,3,731500,7316
Thomas,3,80900,810
Miller,1,460700,4608
White,1,136000,1361
Thompson,4,438500,4386
Martin,1,479500,4785
Martin,3,85300,854
Anderson,1,1007900,10080
White,3,228000,2281
Robinson,1,667600,6677
Miller,0,264000,2641
Brown,2,369200,3693
Anderson,0,243500,2436
Moore,2,188200,1883
Garcia,0,339300,3394
Thompson,3,622500,6226
Anderson,4,854600,8547
Johnson,0,365500,3656
Williams,0,132100,1322
Martinez,3,633000,6331
Martin,1,778100,7782
Taylor,0,326300,3264
Anderson,0,1028400,10285
Wilson,4,932000,9321
Johnson,4,281800,2819
Jackson,4,694000,6941
Martinez,4,425900,4260
Moore,1,240000,2401
Taylor,0,575700,5758
Davis,2,205300,2054
Johnson,3,138000,1381
Harris,3,1015500,10156
Brown,4,956500,9566
Smith,3,906800,9069
Smith,1,302900,3030
Smith,3,32000,321
Davis,0,565100,5652
Martinez,1,70900,710
Jones,3,939900,9400
Jackson,2,256600,2567
Robinson,2,811200,8113
Garcia,2,269200,2693
Davis,3,602300,6024
Miller,4,511300,5114
Johnson,3,629800,6299
Harris,3,369800,3699
Moore,0,527000,5260
Williams,0,143400,1435
Jackson,0,29200,293
Wilson,0,412800,4129
Johnson,4,641800,6419
Miller,1,600800,6009
Martin,1,19900,200
Robinson,0,1016900,10170
Brown,0,313200,3133
Martinez,2,207500,2076
Martinez,4,865500,8656
Jackson,3,531000,5311
Wilson,1,762600,7627
Williams,4,432600,4327
Wilson,3,64800,649
Harris,1,1024600,10247
Miller,3,414600,4147
White,2,992300,9924
Thomas,0,929300,9294
Robinson,1,163900,1640
Thompson,1,415600,4157
Smith,0,202900,2030
Jackson,4,602600,6027
Jones,0,197800,1979
Williams,0,383100,3832
Jones,3,161900,1620
Johnson,2,148200,1483
Anderson,3,765600,7657
Wilson,1,572600,5727
Smith,4,693400,6935
Martin,1,55900,560
Martinez,1,439500,4396
Thomas,4,613000,6131
Taylor,1,692500,6926
Jones,2,726300,7264
Anderson,4,44700,448
Davis,2,255800,2559
Miller,0,977500,9776
White,4,759000,7591
Robinson,1,200600,2007
Garcia,2,264200,2643
Jones,2,499000,4991
Martinez,2,848900,8490
Anderson,4,677000,6771
Martin,4,335100,3352
Williams,3,20200,203
Williams,1,80000,801
Thompson,3,427900,4280
Thompson,4,265900,2660
Brown,4,785000,7851
Johnson,2,223300,2234
Martinez,0,580800,5809
Martin,1,873900,8740
Garcia,1,570400,5705
Thompson,0,437600,4377
Miller,3,980700,9808
Thompson,4,1017900,10180
Miller,2,991000,9911
Taylor,3,456700,4568
Jones,3,465700,4658
Jones,0,771300,7714
Thomas,3,823900,8240
Martinez,2,707700,7078
Smith,2,124200,1243
Martin,3,438000,4381
Davis,3,749000,7491
Martin,1,684700,6848
Davis,0,413000,4131
Johnson,2,912900,9130
Martinez,1,722200,7223
Moore,4,527900,5280
White,1,38500,386
Martin,3,176700,1768
Martin,0,567900,5680
White,2,835900,8360
Johnson,0,64000,641
Wilson,0,987700,9878
Anderson,3,312700,3128
Robinson,4,391100,3912
Moore,2,347800,3479
Brown,1,967900,9680
Williams,1,227600,2277
Harris,3,687900,6880
Brown,0,273200,2733
Anderson,4,198400,1985
Davis,4,625900,6260
Miller,1,949400,9495
Brown,3,863100,8632
Garcia,1,574600,5747
Robinson,0,355500,3556
Jackson,1,684500,6846
Wilson,0,944400,9445
Harris,2,822100,8211
Smith,1,845900,8460
Taylor,0,848300,8484
Davis,2,6800,69
Thomas,0,524600,5247
White,4,760600,7607
Anderson,4,625200,6253
Robinson,4,47400,475
Martinez,4,123500,1236
Smith,1,902200,9023
Jackson,2,719900,7200
Harris,0,638600,6387
Jones,4,707800,7079
Thomas,2,999500,9996
Thompson,3,685400,6855
Moore,0,332400,3325
Davis,3,266000,2661
White,1,62700,628
Taylor,1,253600,2537
Williams,1,733600,7337
Johnson,3,362500,3615
Robinson,3,379400,3795
Thompson,3,158300,1584
Williams,4,856700,8568
Miller,1,155500,1556
White,1,235300,2343
Anderson,2,938900,9390
Taylor,2,612200,6123
Harris,0,66900,670
Wilson,3,221600,2217
Brown,1,813200,8133
Jones,1,316200,3163
Thompson,1,583100,5832
White,2,34800,349
Anderson,3,738200,7383
Davis,0,203000,2031
Thompson,3,250900,2510
Anderson,2,331400,3315
Jackson,2,643700,6438
Thompson,3,254400,2545
Williams,4,426400,4265
Martin,0,89800,899
Harris,0,990500,9906
Johnson,3,331200,3313
Miller,4,212200,2123
Jackson,1,605900,6060
Miller,4,299400,2995
Thompson,1,425700,4258
Williams,1,555400,5555
Moore,2,576900,5770
Johnson,2,672500,6726
Robinson,4,270200,2703
Martinez,1,39400,395
White,1,141000,1411
Garcia,2,704900,7050
Garcia,2,240700,2408
Brown,3,810400,8105
Smith,1,168200,1683
Smith,0,1025900,10260
Taylor,1,645100,6452
Williams,1,278100,2782
Brown,1,799800,7999
Miller,2,257300,2574
Williams,3,457300,4574
Jackson,4,250800,2509
Martin,0,359800,3599
Martinez,1,54400,545
Johnson,3,694200,6932
Davis,2,924700,9248
Robinson,1,907900,9080
Davis,2,467800,4679
Robinson,4,248600,2487
Robinson,3,15900,160
Thompson,2,29700,298
Martinez,3,456900,4570
Davis,4,989300,9894
Harris,0,192500,1926
Anderson,1,456300,4564
Davis,3,336700,3368
Williams,3,577300,5774
Johnson,3,684800,6849
Thompson,1,540500,5406
Moore,0,1010500,10106
Robinson,1,978500,9786
Anderson,0,38000,381
Harris,0,581000,5811
Wilson,4,710900,7110
Miller,3,220400,2205
White,4,792300,7924
Thompson,2,76400,765
Anderson,0,121600,1217
Thomas,0,758300,7584
White,2,769200,7693
Brown,1,881800,8819
Robinson,0,618200,6183
Harris,2,865000,8651
Martin,1,40800,409
Jones,0,874000,8741
Brown,3,936400,9365
Johnson,3,546800,5469
Anderson,1,309000,3091
Robinson,4,472500,4726
Moore,3,817500,8176
Martinez,1,722100,7222
Johnson,1,510900,5110
Taylor,1,671000,6711
Martinez,4,149100,1492
Anderson,4,70600,707
Wilson,3,361900,3620
Thompson,2,331600,3317
Robinson,4,162400,1625
Johnson,4,629100,6292
Wilson,4,570200,5703
Wilson,0,801400,8015
Moore,3,719600,7197
Moore,3,60400,605
Robinson,2,994000,9941
Martinez,4,315600,3157
Jackson,2,848500,8486
Taylor,0,501200,5013
Jones,0,703800,7039
Robinson,1,681300,6814
Williams,0,952100,9522
Miller,3,269500,2696
Harris,2,51800,519
Moore,0,441100,4412
Martin,1,400500,4006
Moore,4,702000,7021
Miller,0,373600,3737
Harris,1,317100,3172
Jackson,1,516500,5166
Anderson,4,201500,2016
Jones,2,897000,8971
Williams,0,588300,5884
Harris,2,222600,2227
Smith,1,1017600,10177
Garcia,0,9200,93
Johnson,4,337400,3375
Johnson,3,305000,3051
Williams,3,180800,1809
White,2,814500,8146
Moore,3,1007300,10074
Anderson,2,828600,8287
Jackson,4,818000,8181
Williams,2,125400,1255
Anderson,0,673000,6731
Wilson,1,1021500,10216
Garcia,3,1026900,10270
Smith,2,923600,9237
Wilson,2,399500,3996
Robinson,4,646500,6466
Jackson,0,143000,1431
Johnson,0,554000,5541
Moore,3,122200,1223
Harris,1,253300,2534
Garcia,4,262300,2624
Garcia,4,955500,9556
Johnson,4,16200,163
Jones,2,974200,9743
Martinez,1,826100,8262
Brown,4,7200,73
Miller,0,828500,8286
Thomas,0,453100,4532
Johnson,0,143900,1440
Robinson,1,140300,1404
Williams,4,931700,9318
White,1,72700,728
Anderson,4,508500,5086
Brown,3,910900,9110
Garcia,1,150900,1510
Davis,1,891600,8917
Williams,0,669800,6699
Wilson,4,7800,79
Moore,1,518300,5184
Taylor,0,482300,4824
Robinson,3,174600,1747
Wilson,0,49800,499
Jones,3,721800,7219
Garcia,4,597300,5974
Harris,1,792200,7923
Smith,3,416400,4165
Brown,2,179700,1798
Miller,4,530600,5307
Martinez,2,350300,3504
Robinson,4,359300,3594
Harris,4,874600,8747
Harris,1,762300,7624
Wilson,2,934600,9347
Smith,3,727200,7273
Davis,1,811600,8117
Garcia,4,244800,2449
Harris,0,905700,9058
Anderson,1,43000,431
Martinez,2,662000,6621
Brown,3,553600,5537
Garcia,4,1000100,10002
Harris,0,295300,2954
Martinez,3,974900,9750
Johnson,4,788200,7883
Miller,1,102800,1029
Anderson,1,1010400,10105
Martin,0,866900,8670
Davis,1,448700,4488
Garcia,2,833700,8338
Johnson,4,259500,2596
Brown,3,67500,676
Martin,0,503700,5038
Davis,3,909300,9094
Garcia,2,848700,8488
Thompson,0,825500,8256
Robinson,4,176500,1766
Martinez,3,342000,3421
Wilson,3,1015900,10160
Wilson,0,980000,9801
Johnson,1,57700,578
Moore,3,821200,8213
Martin,0,876000,8761
Brown,0,342400,3425
Harris,2,24200,243
Thomas,4,280100,2802
Harris,1,298000,2981
Jackson,0,774200,7743
Thomas,1,500200,5003
Thomas,0,63600,637
Taylor,2,329800,3299
Jackson,3,506300,5064
Harris,3,951000,9511
Robinson,0,356800,3569
Taylor,0,143600,1437
Williams,4,181700,1818
Robinson,2,136600,1367
Thompson,1,231800,2319
Taylor,0,693900,6940
Jones,2,484100,4842
Wilson,2,572200,5723
Jackson,4,1010600,10107
Robinson,0,198100,1982
Davis,3,447300,4474
Thompson,2,740800,7409
Robinson,2,480100,4802
Anderson,0,317600,3177
Miller,3,753500,7536
Williams,3,590800,5909
Jones,4,561400,5615
Robinson,3,1024000,10241
Thomas,2,173800,1739
Martinez,0,274500,2746
Martinez,0,574200,5743
Johnson,4,345200,3453
Anderson,0,650800,6509
Wilson,3,193200,1933
Davis,3,112700,1128
Smith,3,252900,2530
Miller,1,729300,7283
Davis,2,832400,8325
Jackson,3,484200,4843
Anderson,3,223700,2238
Johnson,3,271700,2718
Williams,0,810100,8102
Brown,2,570300,5704
Thompson,1,455300,4554
Miller,2,235200,2353
Garcia,1,420900,4210
Wilson,0,631000,6311
Garcia,4,285900,2860
Jackson,2,7400,75
White,0,998200,9983
Martinez,3,263900,2640
Johnson,0,475300,4754
Moore,1,923300,9234
Anderson,3,385000,3851
Miller,2,488300,4884
Wilson,4,986200,9863
Taylor,1,221100,2212
Harris,3,919800,9199
Smith,3,554200,5543
Davis,2,648800,6489
Moore,0,795400,7955
Harris,3,464500,4646
Wilson,2,107200,1073
Taylor,2,324700,3248
Taylor,2,969800,9699
Martin,3,350200,3503
Wilson,1,834800,8349
Thomas,1,1017700,10178
White,3,298400,2985
Martinez,1,458700,4588
Martinez,2,818300,8184
Martin,1,955200,9553
Garcia,0,999600,9997
Taylor,4,548700,5488
Jackson,3,920300,9204
Thomas,0,270400,2705
White,4,694600,6947
Harris,2,871600,8717
Jackson,3,442700,4428
Harris,3,539300,5394
Robinson,3,689700,6898
Miller,2,207700,2067
Anderson,4,541100,5412
Thompson,4,720900,7210
Miller,1,853800,8539
Miller,3,325000,3251
Wilson,1,1001400,10015
Martinez,4,486400,4865
Williams,3,711400,7115
Davis,1,452100,4522
Garcia,1,628500,6286
Martin,4,76500,766
Taylor,3,340800,3409
Johnson,3,292300,2924
Jones,3,147100,1472
Williams,3,722300,7224
White,0,792000,7921
Smith,2,760200,7603
Robinson,0,718600,7187
Johnson,3,125600,1257
Martinez,3,835300,8354
Moore,2,993400,9935
White,1,85900,860
Miller,0,516800,5169
Garcia,1,237800,2379
Davis,1,945100,9452
Smith,1,179000,1791
Moore,1,812900,8130
Williams,1,18400,185
Smith,2,229400,2295
Wilson,2,753400,7535
Davis,1,984500,9846
Moore,2,466400,4665
White,3,633200,6333
Garcia,3,215600,2157
Jones,2,75900,760
Thomas,1,376500,3766
Brown,3,518600,5187
Taylor,2,489200,4893
Robinson,0,808100,8082
Davis,4,507300,5074
Jackson,2,559000,5591
Garcia,2,284400,2845
White,1,571900,5720
Taylor,2,752900,7530
Brown,4,514800,5149
Jackson,2,466600,4667
Thomas,4,406700,4068
Garcia,1,94200,943
Wilson,0,481100,4812
Harris,1,231400,2315
Taylor,4,13900,140
Brown,0,998800,9989
Thompson,3,919500,9196
Moore,2,381900,3820
Jackson,2,808600,8087
Davis,2,708700,7088
Harris,4,923900,9240
Smith,3,87300,874
Jackson,2,595300,5954
Garcia,1,533300,5334
Taylor,2,961400,9615
Jones,4,576300,5764
White,1,905800,9059
Moore,0,832900,8330
Anderson,0,186600,1867
Davis,4,494700,4948
Martin,3,75700,758
Anderson,1,495100,4952
Thomas,1,712300,7124
Wilson,3,241900,2420
Anderson,4,234300,2344
Jones,1,877700,8778
Jones,0,152400,1525
Smith,4,537100,5372
Miller,4,3300,34
Wilson,4,200,3
Thomas,2,69300,694
Garcia,1,12600,127
White,4,6500,66
Johnson,2,803100,8032
Garcia,1,174500,1746
Martinez,1,71600,717
Thompson,2,125800,1259
Robinson,3,443700,4438
Moore,0,653000,6531
Robinson,2,496900,4970
Moore,2,694800,6949
Moore,0,18000,181
Robinson,2,994500,9946
Williams,4,973500,9736
Taylor,0,103400,1035
Williams,1,382400,3825
Moore,3,757700,7578
Jackson,3,266900,2670
Moore,2,698600,6987
Thomas,2,193700,1938
Williams,3,650600,6507
Smith,2,630000,6301
Martin,0,938800,9389
Davis,4,154100,1542
Miller,1,33100,332
Brown,0,632400,6325
Miller,1,42500,426
White,3,667700,6678
Jackson,0,439900,4400
Martinez,3,855400,8555
Martinez,4,803900,8040
Miller,2,485800,4859
Martinez,3,5900,60
Smith,4,923800,9239
Wilson,0,290800,2909
Thomas,0,964100,9642
Johnson,4,301600,3017
Martin,2,848400,8485
Martin,4,733500,7336
Jones,0,151700,1518
Johnson,3,250000,2501
Garcia,1,400000,4001
Thompson,3,703200,7033
Brown,2,793800,7939
Jackson,3,354600,3547
Harris,3,1002800,10029
Thomas,4,344800,3449
Harris,1,71700,718
Williams,0,93000,931
Thompson,3,387800,3879
Thompson,0,1015300,10154
Brown,4,163200,1633
Davis,1,623100,6232
Wilson,3,1026700,10268
Thompson,3,374900,3750
Thompson,1,412900,4130
Smith,1,49500,496
Thompson,2,271000,2711
Brown,2,781900,7820
Smith,4,730900,7310
Harris,4,805700,8058
Anderson,0,966200,9663
Jones,2,105800,1059
Jones,0,891100,8912
Martinez,0,618800,6189
Williams,4,1003400,10035
Davis,3,697500,6976
Thompson,4,152800,1529
Taylor,1,929800,9299
Williams,1,289400,2884
Garcia,0,278300,2784
Williams,1,294100,2942
Martin,4,996000,9961
White,4,884800,8849
Brown,1,400100,4002
Johnson,2,994300,9933
Smith,2,127700,1278
Thomas,1,435900,4360
White,2,493100,4932
Garcia,1,993500,9936
Thomas,4,65200,653
Garcia,2,315900,3160
Thomas,1,120700,1208
White,2,1014900,10150
Smith,0,262000,2621
Taylor,0,452600,4527
Smith,4,996300,9964
Thomas,4,199200,1993
Thomas,3,303700,3038
Martin,4,930500,9306
Jackson,3,620300,6204
Brown,1,806700,8068
Garcia,0,995100,9952
Garcia,3,971800,9719
Wilson,0,995000,9951
Williams,0,458200,4583
Moore,1,446200,4463
Thomas,1,94900,950
Anderson,1,180600,1807
Jackson,3,885300,8854
Jackson,4,912600,9127
Jones,4,14000,141
Anderson,0,603200,6033
Thompson,3,499200,4993
Wilson,0,198000,1981
Miller,0,677500,6776
Taylor,0,463000,4631
Martin,0,514600,5147
Miller,0,905100,9052
Martin,1,441300,4414
Harris,1,861500,8616
Taylor,4,339200,3393
Jackson,2,907100,9072
Smith,2,560600,5607
Johnson,1,627800,6279
Smith,4,751400,7515
Martin,4,606600,6067
Martinez,2,646700,6468
Davis,1,907600,9077
Smith,3,592200,5923
Thompson,4,742500,7426
Brown,0,523400,5235
Martin,0,487400,4875
Brown,0,1021200,10213
Brown,0,550800,5509
Brown,2,585800,5859
Moore,3,700,-3
Miller,1,55400,555
Harris,0,637700,6378
Thompson,4,4900,50
Martinez,2,500300,5004
Martinez,4,968400,9685
Thompson,2,937400,9375
Wilson,4,876800,8769
Thomas,0,127900,1280
Robinson,4,327500,3276
Taylor,2,262700,2628
White,4,134200,1343
Smith,4,47700,478
Jones,1,565700,5658
Garcia,1,926400,9265
Thomas,4,305700,3058
Moore,1,842600,8427
Martin,3,892900,8930
Martinez,0,275400,2755
Davis,3,1029200,10293
Williams,3,758000,7581
Garcia,4,509500,5096
White,4,75400,755
Harris,0,591100,5912
Robinson,3,372900,3730
Anderson,0,564800,5649
Wilson,2,1015100,10152
Miller,3,340500,3406
Jones,0,15000,151
Thompson,1,568000,5681
Johnson,4,765100,7652
Garcia,1,18100,182
Martin,1,469100,4692
Johnson,4,657000,6571
Moore,1,940300,9404
Williams,1,795700,7958
Wilson,0,68800,689
Robinson,1,549700,5498
Thomas,0,911800,9119
Taylor,3,831200,8313
Smith,3,736600,7367
Jackson,4,264800,2649
Martin,3,261800,2619
Johnson,0,387200,3873
Moore,2,433200,4333
Smith,4,79000,791
Thompson,0,90900,910
Jackson,2,869700,8698
Taylor,3,864000,8641
Harris,1,214900,2150
Davis,4,722000,7221
Thompson,3,753700,7538
Garcia,3,760700,7608
Martinez,0,605500,6056
Garcia,0,13800,139
Moore,2,14500,146
Johnson,0,921900,9220
Taylor,4,814800,8149
Moore,0,42900,430
Martin,4,956400,9565
Wilson,2,376200,3763
Harris,3,130600,1307
Martin,4,360000,3601
Williams,1,943600,9437
Robinson,1,305900,3060
Jackson,0,671800,6719
Jones,3,98200,983
Miller,4,204100,2042
Thomas,4,1016600,10167
Jones,4,898000,8981
Harris,1,371100,3712
Davis,2,246800,2469
Thomas,2,373500,3736
Davis,3,1016100,10162
Brown,0,35400,355
Thomas,3,495300,4954
Wilson,2,970700,9708
Martinez,0,916800,9169
Thomas,2,558500,5586
Moore,2,472000,4721
White,2,13100,132
Moore,0,241500,2416
Brown,1,747400,7475
Jackson,1,984600,9847
Anderson,3,179600,1797
Thompson,2,103800,1039
Johnson,3,803200,8033
Thomas,3,515500,5156
Martinez,0,294600,2947
Anderson,0,362900,3630
Brown,1,448200,4483
Williams,1,921400,9215
Thomas,3,883800,8839
Miller,2,259400,2595
White,4,413800,4139
Martin,1,1000400,10005
Martin,3,130400,1305
Johnson,4,613900,6140
Anderson,0,524200,5243
Smith,0,858500,8586
White,2,309400,3095
Miller,0,596600,5967
Smith,2,563900,5640
Brown,4,325700,3258
Johnson,4,575100,5752
Miller,3,553800,5539
Jones,3,69900,700
Jackson,2,952600,9527
Jackson,1,146200,1463
Harris,0,1006900,10070
Wilson,4,782200,7823
White,2,1025200,10253
Smith,4,591600,5917
Jackson,2,861700,8618
Jackson,3,768000,7670
Thompson,1,689200,6893
